TransactionAmount,TransactionDuration,AccountBalance,TransactionGap,CustomerAge_Bin,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Target
1.376151315664038,0.2675871914070307,-1.2495200755248321,1.3625770810298772,2,False,True,False,False,True,False,False,False,True,1
-1.047934173115425,0.7983680394130015,-0.9736134444192609,-0.9377729634627365,0,True,False,False,False,True,False,True,False,False,0
0.5684033431097081,0.0237149098907738,-0.3100295954434698,-1.3320292924620136,1,True,False,False,False,True,False,False,True,False,0
0.565277507534235,2.0751111602922285,0.019204676276599508,-1.2566141007438782,0,False,True,False,False,True,False,True,False,False,3
-0.7937796959404122,0.36800518967843054,2.526826505694514,-0.2617510614509089,1,False,True,False,True,False,True,False,False,False,2
-0.45687072564549996,0.32496890470497347,-1.080978109925768,0.6020783321755172,2,False,True,False,True,False,False,False,False,True,4
-0.7168360510056874,-0.42099336816828287,-0.16293167165876846,-0.9186178203474407,1,False,True,True,False,False,False,False,True,False,0
0.13403242256414444,-0.5214113664396828,-0.9764664590044512,0.28324969208022577,2,False,True,False,True,False,False,False,False,True,4
-0.8935259106500633,-0.9661196444987394,-0.4061472956774373,1.5226113701668746,1,True,False,False,True,False,False,False,True,False,3
0.03628994860800189,-0.837010789578368,-0.1215062094313112,-1.1627804478485215,1,True,False,False,True,False,False,False,True,False,0
0.41283291100731134,-1.3104099242863962,0.13444995621145694,-0.24315340149571366,0,False,True,False,True,False,False,True,False,False,0
-0.6870203885934816,-0.980465072823225,-1.0780322304897036,0.8366859373890712,2,False,True,False,True,False,False,False,False,True,4
1.1421945452843902,0.46842318794983046,0.10073485618574768,0.8750854426595153,0,False,True,True,False,False,False,True,False,False,1
-0.0782037980474714,1.544330312286258,-0.2410310112439538,-0.46858948502057013,1,False,True,False,True,False,False,False,True,False,3
0.26503699302852746,1.5299848839617722,0.39782757118658674,1.1748042555221154,0,False,True,False,False,True,False,True,False,False,3
1.2739605372351064,-0.22015737162548307,0.8638724048778512,-0.33649564330920384,1,True,False,False,True,False,False,True,False,False,1
-1.1130156727893799,0.0667511948642309,2.2903358446266506,1.1275316396268407,0,False,True,False,False,True,True,False,False,False,2
-0.3293125892771514,0.9561677509823442,-0.6511712047089616,-0.9189290546107015,0,True,False,False,True,False,False,True,False,False,3
0.05977379023912107,1.5156394556372865,-0.5403318460322457,-0.6657315050958252,1,False,True,False,True,False,False,False,True,False,3
0.9519994729613672,0.12413290816217369,-0.8146262401434735,-0.7304946389511479,2,False,True,False,True,False,False,False,False,True,4
-0.6661414099419234,-1.4825550641802245,-0.37239608154305465,-1.3697479727815745,1,True,False,False,False,True,False,True,False,False,0
-0.378243938477828,-0.23450279994996878,-1.0659830160887789,1.2310972314928907,2,True,False,False,True,False,False,True,False,False,4
-0.600939685822758,1.443912314014858,-0.3258320975672261,0.12296372048732324,0,False,True,True,False,False,False,True,False,False,3
-0.5622274144649747,0.2245509064335736,0.32642481918110594,-1.623105268932971,0,False,True,False,False,True,False,True,False,False,0
-1.0368735241560585,-0.9230833595252823,0.19517325036640712,-0.007659474127426592,1,False,True,True,False,False,False,False,True,False,0
-0.1987087669634702,2.304638013484,0.36842036840976305,1.005834587173399,2,True,False,False,False,True,False,False,False,True,3
2.4682701759562886,-1.3677916375843389,-1.161700881548149,0.8555026784457795,2,False,True,False,True,False,False,False,False,True,1
-0.20592223367610057,-0.980465072823225,0.4076944615919684,1.6539237574134682,0,False,True,True,False,False,False,True,False,False,2
-0.28911754976177173,-0.09104851670511178,-1.1544213090712898,-0.21437031773023443,2,False,True,False,False,True,False,False,False,True,4
-0.769334058747609,-0.7222473629824825,2.467792835909636,-1.0693401846294932,0,False,True,False,True,False,True,False,False,False,2
-0.6540788906058024,-0.6074839363865969,-0.9665711932279689,1.5605394598528126,2,False,True,False,True,False,False,False,False,True,4
-0.43783518848716957,-0.7509382196314539,1.397858195300342,0.11463298772839171,0,False,True,False,False,True,True,False,False,False,2
-0.39992441343078955,-0.24884822827445446,-1.175483573165392,-0.14847113534553702,0,False,True,True,False,False,False,True,False,False,0
0.24800519662370554,-0.5644476514131398,0.3463236930600901,-0.14846081158331295,1,True,False,False,True,False,False,True,False,False,0
2.4682701759562886,-0.46402965314173994,-0.10152220943902575,-1.5294034341805387,1,False,True,True,False,False,False,False,True,False,1
-0.09455432259610037,0.7266408977905731,0.5333173886120156,1.1653126972044714,0,False,True,False,False,True,True,False,False,False,2
-0.5161413771342801,0.540150329572259,-0.9249548421403815,-0.017685042630009244,0,False,True,False,False,True,True,False,False,False,3
2.4682701759562886,-1.2817190676374248,0.9144295774412694,0.8088543784871087,0,True,False,False,False,True,False,True,False,False,1
-1.0377150952725318,-0.7222473629824825,1.2280161217890393,1.006028782574393,1,False,True,False,True,False,True,False,False,False,2
1.1403911786062328,-0.062357660056140386,1.405202257256975,0.5082768459498271,0,False,True,True,False,False,True,False,False,False,2
-1.0976269438024349,0.8557497527109443,2.0054961307828214,-0.12019924081692206,1,True,False,False,False,True,True,False,False,False,2
0.4386410919125003,-0.2775390849234259,-1.113798095972218,1.2967286480868496,2,False,True,False,False,True,False,False,False,True,4
1.7369448757407708,-1.224337354339482,-0.2696643402634928,0.6677952729891642,1,True,False,False,False,True,False,False,True,False,1
-0.23906410573913053,-0.9230833595252823,-0.5622169958882609,0.836714626580936,0,False,True,True,False,False,False,True,False,False,3
-0.2117731566763453,0.2245509064335736,-1.1585795907271004,-0.9372086340182135,2,False,True,False,True,False,False,False,False,True,4
0.635648882797452,2.0177294469942857,-0.9631119775329057,1.5878534179182135,2,False,True,False,False,True,False,False,False,True,1
1.4453605212902199,-0.6792110780090255,-1.0230304429802797,-1.1727746103797065,2,False,True,True,False,False,False,True,False,False,4
0.9023868519044981,0.109787479837688,0.6704349205069337,-0.08356194742253889,0,True,False,False,True,False,False,True,False,False,2
2.304805005285068,0.9418223226578585,-0.8348656184756629,-0.7309642071255719,2,True,False,False,True,False,False,False,False,True,1
-1.0345091100669184,-0.5931385080621112,-1.2661506225688832,0.11393716615448826,1,False,True,True,False,False,False,True,False,False,4
-0.5445544210190301,0.1958600497846022,-0.7722231174026465,0.5459791169210109,1,False,True,False,True,False,False,False,True,False,3
-0.6751983181477816,0.7983680394130015,0.6537321452455359,0.6394261177532802,0,False,True,False,True,False,True,False,False,False,2
0.40020934426020816,-1.3677916375843389,0.9783128561051325,-1.5196808409314375,2,False,True,False,True,False,False,True,False,False,0
-0.7412416133834203,0.6836046128171159,1.1025195941493484,0.3483501412823228,2,True,False,False,False,True,False,False,False,True,3
-0.8025560804407792,0.6405683278436588,-1.0132822132176815,0.9689207256225916,0,False,True,False,True,False,True,False,False,False,3
-0.35003126866842893,0.38235061800291625,1.1116590432228823,-1.2289547856642862,2,False,True,False,True,False,False,True,False,False,0
-0.6154066940630892,1.6590937388821434,0.7340241271430286,-1.7265257847719773,2,False,True,True,False,False,False,True,False,False,3
0.09375723341862438,-0.980465072823225,1.1114578360459881,1.3906253302673641,0,False,True,False,False,True,False,True,False,False,2
-0.6753586174080622,-0.5644476514131398,0.2670583836805955,1.11848465511192,1,False,True,False,False,True,False,False,True,False,3
1.8958815923090622,-1.4682096358557388,-1.2095004839564425,-1.1349682324168315,2,False,True,False,True,False,False,False,False,True,4
0.8826700428899747,-1.2099919260149963,-1.202491767294633,1.3632610574450181,2,False,True,False,False,True,False,False,False,True,4
-0.5629487611362377,0.39669604632740196,0.7408677507366174,0.24518858886836908,1,False,True,True,False,False,False,False,True,False,3
2.4682701759562886,-0.6648656496845398,-0.8459732864718912,1.315419330573243,0,False,True,True,False,False,False,False,True,False,1
-0.1521418318519336,0.87009518103543,-1.0639064548400645,-0.9942365531881625,2,False,True,True,False,False,False,False,False,True,4
-0.11675577014497418,0.7840226110885158,0.9647262125064017,-0.7117730938492636,0,True,False,False,False,True,False,True,False,False,2
-0.27949959414493125,2.3333288701329713,-0.4077492143550169,-1.1814755858533483,1,True,False,True,False,False,False,False,True,False,3
0.17775404580569912,-0.22015737162548307,-1.1941494081911024,-1.360237505678383,0,False,True,False,False,True,False,True,False,False,0
-1.126120137317325,-0.17712108665202597,1.8149580934225313,0.15133733124164078,0,False,True,False,False,True,True,False,False,False,2
0.06642620954076903,-1.037846786121168,2.176480957875715,0.9025841417331367,1,True,False,False,False,True,True,False,False,False,2
-0.9077925448150436,0.038060338215259504,0.149349605618381,1.6911199466933091,0,True,False,True,False,False,False,True,False,False,2
0.4975109952505788,-0.8226653612538825,0.8350714032109002,0.019697191712227762,2,False,True,False,False,True,False,True,False,False,3
-0.6719522581270979,0.6836046128171159,0.35382510934737105,-0.41184106812894067,0,False,True,False,True,False,False,True,False,False,0
-0.9214580567539712,0.0237149098907738,-0.8920368320846755,0.3952944615388716,1,False,True,True,False,False,False,False,True,False,4
-0.8823049624304159,0.6549137561681445,1.5646537857871334,1.2683804663889577,0,True,False,False,False,True,True,False,False,False,2
0.13771930555060008,-0.40664793984379716,-1.2804776053954166,1.2683718813656346,2,False,True,False,False,True,False,False,False,True,4
0.19294240071729307,-0.837010789578368,-0.2416630081457366,0.48023163950541686,0,False,True,False,False,True,False,True,False,False,3
-1.115941134289502,-1.123919356068082,0.11581249655684717,1.362506770775572,1,False,True,True,False,False,False,False,True,False,3
-0.27637375856945806,1.831238878775972,1.5586149909011207,0.2831869888086121,1,True,False,False,False,True,True,False,False,False,2
1.2635811601319324,0.5544957578967447,-0.9528658889864545,0.5738839201991736,1,False,True,False,True,False,True,False,False,False,1
2.235275201138325,-0.5644476514131398,-1.0333178047937859,0.3300655630004707,2,False,True,False,False,True,False,False,False,True,1
-0.983253421592172,-0.1627756583275403,-1.2396738217529781,0.6018011119920051,2,False,True,False,False,True,False,False,False,True,4
2.4682701759562886,0.3536597613539449,0.11148138309524305,0.05742706516346323,1,False,True,False,True,False,True,False,False,False,1
-0.6363257475297175,-0.20581194330099736,0.30965239528155275,-0.017450312878387903,0,False,True,False,True,False,False,True,False,False,0
0.07592394071239914,-1.1382647843925677,0.006244870421269295,0.7712089425437482,1,True,False,False,True,False,False,False,True,False,3
-0.302422388365068,2.2042200152126,1.0926011121601475,1.297000978067203,0,False,True,False,False,True,False,True,False,False,2
-1.1130156727893799,1.9316568770473717,-1.0296212678131553,1.2689308859222737,2,True,False,False,True,False,False,False,False,True,4
0.39203408198589357,-0.6361747930355683,1.7350117751366259,0.4424234141324596,1,False,True,True,False,False,True,False,False,False,2
-1.071377939931474,0.0667511948642309,2.3968853631088174,0.9682902154286531,0,False,True,True,False,False,True,False,False,False,2
0.8118177698459156,-0.7365927913069682,-0.8669220490815918,-0.13945707819855227,2,False,True,False,False,True,False,False,False,True,4
0.2119378630605533,-1.4538642075312531,-1.0599339028860024,-1.5949843186751902,2,False,True,False,True,False,False,False,False,True,4
2.4682701759562886,-0.019321375082683293,0.438695844308799,1.3153726019652814,1,False,True,False,False,True,True,False,False,False,1
-0.19610390398390917,0.009369481566288104,-1.2499147511410473,0.5454684710400531,2,False,True,False,False,True,False,False,False,True,4
-1.112093952042766,1.8168934504514862,0.08599256110947168,1.0346725498854377,2,False,True,False,False,True,True,False,False,False,3
2.4682701759562886,-1.410827922557796,-0.7923309371960975,1.0339647744815905,1,False,True,True,False,False,False,False,True,False,1
-0.2258794915810449,2.5054740100268,-1.2298043517684056,-0.017294695746757457,2,False,True,True,False,False,False,False,False,True,4
-0.19943011363473315,-1.4682096358557388,-1.0428751456962537,1.0432870230987596,1,True,False,False,False,True,False,False,True,False,3
-0.28911754976177173,0.6692591844926302,0.24984743131858067,0.7711133119041987,1,True,False,False,True,False,False,False,True,False,3
-0.9523958139881418,-0.39230251151931145,-0.8900196011573531,-1.3034885454308471,2,False,True,True,False,False,False,False,False,True,4
2.4682701759562886,2.5341648666757712,-0.7912036610896525,0.5271546602104297,1,False,True,False,True,False,False,False,True,False,1
-0.28911754976177173,0.32496890470497347,-1.2091702978200007,-0.7774460228344816,0,False,True,False,False,True,True,False,False,False,0
0.5289697250806616,0.31062347638048776,1.2908882054100501,0.21696842182205586,1,False,True,True,False,False,True,False,False,False,2
-0.07111055578005154,-0.39230251151931145,-0.17108572148135956,-1.3974661876414345,0,False,True,False,False,True,False,False,True,False,0
-0.8580196244978934,-0.09104851670511178,0.3465326389745571,0.18006792682654912,1,False,True,False,False,True,False,False,True,False,3
0.19807197704627486,2.491128581702314,-0.5987722126032056,1.2967420146421504,0,True,False,False,True,False,False,True,False,False,3
-0.06253454535503539,0.5831866145457161,-1.1642262895760886,0.9025437160536909,2,False,True,False,False,True,False,False,False,True,4
0.8516922108407339,2.0894565886167142,2.0108487576040415,1.1372210881656433,1,False,True,False,True,False,True,False,False,False,2
0.37171615074531783,1.8025480221270005,1.0197073633822982,-1.3133899027731968,0,False,True,True,False,False,False,True,False,False,3
-0.803437726372323,0.7409863261150588,1.0060768669373212,0.574343381953736,0,True,False,False,False,True,False,True,False,False,2
-0.7624011157404698,-0.6792110780090255,-1.0207913682425356,0.20752576553599952,2,True,False,False,False,True,False,False,False,True,4
2.083351577207313,0.1384783364866594,1.8209169213536247,-0.7408535019667966,1,True,False,False,True,False,True,False,False,False,1
-0.9928313023939425,0.038060338215259504,-1.160176350246298,0.7150364829130414,2,False,True,False,True,False,False,False,False,True,4
-1.0218053936896747,-0.29188451324791154,0.9186213936265623,-0.32752538064828546,1,False,True,False,False,True,True,False,False,False,0
-0.5769749464107969,0.8270588960619729,1.287070428207445,0.9027290004178179,0,True,False,False,False,True,True,False,False,False,2
0.09644224602832577,2.3763651551064284,0.05116308287327209,-1.660957832147901,0,False,True,False,True,False,True,False,False,False,3
-0.8930850876842914,-0.9517742161742537,-1.047856313113977,-0.37385440467627873,1,True,False,False,True,False,False,False,True,False,4
-0.8361387754695809,0.08109662318871659,0.4674400952335485,0.37708432301621425,1,False,True,False,True,False,True,False,False,False,3
-0.28911754976177173,0.253241763082545,-0.9374038913159035,1.3352156336582452,0,False,True,False,True,False,False,False,True,False,3
-0.20676380479257417,0.6549137561681445,-1.288923147666585,-1.4535242165182258,0,False,True,True,False,False,False,True,False,False,0
-0.6303546000842624,2.1324928735901714,0.1445232129521146,-1.3229936097499488,1,False,True,False,True,False,False,False,True,False,3
0.8927688962876573,0.6118774711946875,-0.9800985065053079,-0.5996607309158454,0,True,False,False,False,True,False,False,True,False,1
0.08353815557573142,-1.1956464976905106,-0.27144940906362985,1.4284335556403212,2,False,True,False,True,False,False,True,False,False,3
-0.006630178332149217,-0.14843023000305458,-0.9088943820975303,-0.46805134533074194,2,False,True,True,False,False,False,False,False,True,4
1.981200873593452,-1.4682096358557388,0.4426941920547706,-1.0034310044961154,2,False,True,False,True,False,False,True,False,False,1
-0.6585271950785911,-0.33492079822136867,0.10501437806353285,0.4804856040561294,1,False,True,False,True,False,False,False,True,False,3
-0.42605319285653986,-1.0952284994191106,0.06033606647628844,-0.47744064406677694,1,False,True,False,False,True,False,False,True,False,0
-0.09066706553429409,-1.1956464976905106,-1.085061583785041,-0.34622453948682064,2,False,True,False,True,False,False,False,False,True,4
-0.45699095009071045,-1.4395187792067674,-0.8520972074712053,-0.9849547302504393,2,False,True,False,False,True,False,False,False,True,4
-0.8426709703260185,-1.511245920829196,-1.114806711435879,-0.44012698123994415,2,False,True,False,True,False,False,False,False,True,4
2.4682701759562886,-0.19146651497651168,-0.6912552857571252,-1.359782825455798,2,False,True,True,False,False,False,True,False,False,1
2.0400707769315307,0.6405683278436588,-1.1192874404905584,-0.41215328043283334,2,False,True,True,False,False,False,False,False,True,1
-0.18612527503143703,-1.0521922144456535,-1.012905594655803,1.559755940635595,1,False,True,False,False,True,False,False,True,False,3
-0.9992031979900993,-0.937428787849768,-1.1305911565052988,1.306324639409729,0,True,False,False,False,True,False,True,False,False,3
1.8303993444844056,0.0524057665397452,2.4131702465412816,0.13270380979661456,0,False,True,False,False,True,True,False,False,False,1
0.6814143216075853,-0.5357567947641685,1.7894279981697043,-0.7219183093224644,1,False,True,True,False,False,True,False,False,False,2
0.0679891273285058,-0.2775390849234259,0.7161528025081308,1.2309022753936274,1,False,True,False,True,False,False,False,True,False,3
-0.6915889175114808,1.1713491758496297,-0.8143863392787153,-0.8345663125085407,2,True,False,False,True,False,False,False,False,True,4
-0.3278698959346254,2.577201151649228,0.5724392866219552,-1.717091713509244,1,False,True,True,False,False,True,False,False,False,3
0.463687851331356,-0.14843023000305458,-0.4898649587405107,-1.463771800244217,1,False,True,True,False,False,False,True,False,False,0
2.4682701759562886,-0.8943925028763109,0.15910815369774278,0.5926553453732774,1,False,True,False,False,True,False,False,True,False,1
1.3900172016783165,-0.9661196444987394,-0.9662461662499093,-1.1727579836889668,1,False,True,True,False,False,False,False,True,False,4
-1.0922969933981024,1.8025480221270005,-0.9976293266870004,1.034175053217418,1,True,False,True,False,False,False,True,False,False,3
-0.270923583719915,1.6590937388821434,0.7129644426281172,-1.707993110183203,0,False,True,True,False,False,True,False,False,False,0
2.4682701759562886,0.6549137561681445,0.145725296855097,0.04850722593067092,1,False,True,False,True,False,False,False,True,False,1
-0.22896525234144785,0.31062347638048776,1.2203057595872915,0.7054553795420011,0,False,True,False,True,False,True,False,False,False,2
0.6467496065718888,-0.2631936565989402,1.3462382361102523,0.6394612185448421,0,True,False,False,True,False,True,False,False,False,2
-0.01175975466113099,-1.3677916375843389,-1.2423669024283295,-1.4914358968557866,2,True,False,False,False,True,False,False,False,True,4
0.8216761743531774,0.1815146214601165,0.6132250132100568,-0.01723068842096812,0,False,True,False,True,False,False,True,False,False,2
-1.1229141521117116,0.16716919313563078,1.6189358707022827,-0.9378166492776217,0,True,False,False,True,False,True,False,False,False,0
-0.33708710340076437,0.6549137561681445,0.5559996284380342,0.44223247886690464,1,False,True,False,True,False,False,False,True,False,3
-1.054546517602003,-0.6361747930355683,-0.6054068902823275,0.17962063624429292,1,False,True,False,True,False,False,False,True,False,0
-0.680728642627465,-1.2530282109884534,0.4038663660725994,1.0434959977804115,0,False,True,False,False,True,False,False,True,False,3
0.8399903648402447,1.673439167206629,0.5993881504298039,0.2451256682543928,0,False,True,False,True,False,False,False,True,False,3
0.0958010489872032,-1.511245920829196,-1.0453489621403742,-0.21451658914027255,2,False,True,True,False,False,False,False,False,True,4
-1.0913351978364183,0.5975320428702018,0.21861646605375576,1.3907695369249573,0,False,True,False,False,True,True,False,False,False,2
0.12148900544718151,0.45407775962534475,0.5551741630969305,1.2507569349029912,1,False,True,False,True,False,False,True,False,False,3
-0.9317572842270047,-0.17712108665202597,-0.04288321527036293,-1.4638710170327496,1,False,True,False,True,False,False,False,True,False,0
-0.5711640982256224,-0.2775390849234259,0.7785373456620521,-0.3839192034753129,1,False,True,False,True,False,False,True,False,False,0
0.018176132196285492,-0.8083199329293967,-0.8670948808873854,0.47059620054372336,1,False,True,True,False,False,False,False,True,False,3
2.0720504793575256,-0.1627756583275403,1.173919766575638,-0.581140770855284,2,False,True,True,False,False,False,True,False,False,1
0.8096537298321266,0.3393143330294592,0.3255709784689018,-1.3974753160206643,0,False,True,True,False,False,False,True,False,False,0
0.9523601462969988,1.3578397440679437,1.1177494296927137,-1.29397677427348,0,False,True,True,False,False,True,False,False,False,2
0.15342863305810645,-0.10539394502959748,0.21921234884686494,0.3112615364719751,1,True,False,True,False,False,False,False,True,False,3
0.08586249484980117,0.5544957578967447,2.1724748713921698,-1.2289921685506555,1,False,True,True,False,False,True,False,False,False,2
0.5954137684670021,0.36800518967843054,1.6486655208779752,0.24496744301441103,0,False,True,True,False,False,True,False,False,False,2
1.6458548210862767,-0.6792110780090255,-0.9596114885707874,1.456300758689752,1,False,True,True,False,False,False,False,True,False,1
-0.6678245521748705,0.7409863261150588,0.41199977926166315,-1.0028598287671702,0,False,True,True,False,False,False,True,False,False,0
-0.28911754976177173,0.4253869029763734,0.5329123946790366,-1.1626359151773842,1,True,False,False,True,False,True,False,False,False,0
-0.8360586258394407,1.1856946041741154,-1.2094953247980604,-0.3933350179795866,2,False,True,True,False,False,False,False,False,True,4
-0.28911754976177173,-0.29188451324791154,0.5711520766056712,-0.41218218696706077,1,False,True,False,True,False,False,False,True,False,0
-0.5963310820896888,-0.19146651497651168,0.8477655124095628,0.4421341314478226,0,False,True,True,False,False,True,False,False,False,2
2.431481495721873,0.5975320428702018,0.008133122389044452,0.020429092118324863,0,True,False,False,False,True,False,True,False,False,1
0.31164400295513417,0.87009518103543,0.7316122205994907,-1.6888235138007937,1,False,True,True,False,False,True,False,False,False,0
-0.6089145740217218,-1.1095739277435963,0.197115673497192,0.996378238318498,0,False,True,False,True,False,True,False,False,False,3
0.809533505386916,-1.1813010693660249,-0.5249317582622776,1.3719849625379155,1,True,False,False,False,True,False,False,True,False,3
1.059440052164491,0.16716919313563078,0.2699165574241674,0.048262498430369415,1,False,True,True,False,False,False,False,True,False,1
0.6964824520739689,-1.4969004925047102,0.827758296204559,-0.08271322549653765,2,False,True,False,False,True,False,True,False,False,0
0.8926085970273768,-0.793974504604911,-1.2586569450191751,-1.6232230684935067,1,False,True,True,False,False,False,True,False,False,0
0.8138615854144942,-0.004975946758197594,-0.6696177755034411,1.5691829482715431,1,False,True,False,True,False,False,False,True,False,3
-0.4801942680163384,2.4767831533778284,1.2847978189402183,0.7990390887203536,0,False,True,False,True,False,True,False,False,False,2
1.1948127774715223,0.8127134677374872,-1.1941416694535296,-1.660697999353398,2,False,True,True,False,False,False,False,False,True,4
-0.9277097279049176,-0.49272050979071136,-1.0288706102685892,1.1747676333340153,0,False,True,True,False,False,True,False,False,False,3
1.3895363038974744,-0.8226653612538825,-1.2223571066441343,1.3818776261857606,2,False,True,True,False,False,False,False,False,True,1
